City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
128,tazovsky,67.4667,78.7,56.05,54,99,10.96,RU,1693047108
129,natal,-5.795,-35.2094,75.42,88,0,4.61,BR,1693047109
130,hermanus,-34.4187,19.2345,56.8,61,77,11.27,ZA,1693047110
131,borskoye,53.0333,51.7167,64.18,35,83,9.24,RU,1693047111
132,tubarao,-28.4667,-49.0069,49.37,70,0,1.97,BR,1693046826
133,huilong,31.8111,121.655,83.93,77,61,11.43,CN,1693047112
134,carnarvon,-24.8667,113.6333,70.29,62,0,10.18,AU,1693047113
135,atafu village,-8.5421,-172.5159,82.15,80,100,10.96,TK,1693047114
136,mpulungu,-8.7623,31.1141,85.73,39,6,7.7,ZM,1693047115
137,bardai,11.65,7.2333,84.74,57,66,8.03,NG,1693047115
138,beberibe,-4.1797,-38.1306,79.38,71,65,9.53,BR,1693047116
139,kone,-21.0595,164.8658,65.08,77,76,4.92,NC,1693047117
140,lerwick,60.1545,-1.1494,59.0,91,87,9.35,GB,1693047117
141,bilibino,68.0546,166.4372,44.82,57,18,2.06,RU,1693047118
142,nagqu,31.5,92.0,53.1,62,76,6.53,CN,1693047119
143,college,64.8569,-147.8028,56.89,83,100,4.61,US,1693046988
144,grand-lahou,5.1367,-5.0242,79.79,79,52,10.0,CI,1693047120
145,karatuzskoye,53.6072,92.8667,71.53,66,85,6.2,RU,1693047121
146,papatowai,-46.5619,169.4708,43.29,93,99,13.76,NZ,1693047121
147,visby,57.6409,18.296,73.04,94,75,2.3,SE,1693047122
148,hotan,37.0997,79.9269,80.87,31,87,12.39,CN,1693047123
149,nizhneudinsk,54.9076,99.0276,74.64,60,79,7.96,RU,1693047123
150,fale old settlement,-9.3852,-171.2468,81.93,79,100,10.42,TK,1693047124
151,yuzhno-kurilsk,44.0306,145.8556,68.63,98,48,12.53,RU,1693047125
152,pekanbaru,0.5333,101.45,80.92,89,40,6.91,ID,1693047126
153,hithadhoo,-0.6,73.0833,83.25,74,10,5.7,MV,1693047127
154,lihue,21.9789,-159.3672,80.19,78,40,14.97,US,1693047127
155,klyuchi,52.2667,79.1667,72.32,34,93,4.88,RU,1693047128
156,holualoa,19.6228,-155.9522,71.44,86,75,13.8,US,1693047129
157,talnakh,69.4865,88.3972,56.88,94,91,14.36,RU,1693047130
158,solwezi,-12.1688,26.3894,92.39,10,76,3.96,ZM,1693047130
159,ariyalur,11.1333,79.0833,98.78,33,100,7.94,IN,1693047131
160,luderitz,-26.6481,15.1594,67.84,36,0,21.45,NA,1693047132
161,hamilton,39.1834,-84.5333,74.77,93,100,5.75,US,1693047132
162,ayabaca,-4.6398,-79.7149,43.39,75,29,5.3,PE,1693047133
163,ribeira grande,38.5167,-28.7,73.8,83,75,20.71,PT,1693047134
164,quarteira,37.0695,-8.1006,91.17,31,0,9.22,PT,1693047134
165,al kharijah,25.4514,30.5464,108.09,12,1,29.64,EG,1693047135
166,sao vicente,-23.9631,-46.3919,64.58,26,100,7.78,BR,1693047136
167,vilyuchinsk,52.9306,158.4028,57.47,83,100,7.56,RU,1693047136
168,khandyga,62.6667,135.6,53.76,70,67,1.34,RU,1693047137
169,sretensk,52.2453,117.7093,66.06,50,74,2.1,RU,1693047138
170,dwarka,22.2394,68.9678,82.87,72,100,19.69,IN,1693047138
171,casper,42.8666,-106.3131,53.73,89,0,1.99,US,1693047139
172,stanley,54.868,-1.6985,64.27,80,20,3.44,GB,1693047139
173,maiurno,13.4167,33.6667,95.38,39,98,12.21,SD,1693047140
174,sinabang,2.4803,96.3801,76.26,87,100,4.85,ID,1693047141
175,tommot,58.9564,126.2925,53.71,73,43,1.1,RU,1693047141
176,broken hill,-31.95,141.4333,63.36,31,0,5.93,AU,1693047142
177,punta arenas,-53.15,-70.9167,38.17,72,100,15.43,CL,1693047037
178,invercargill,-46.4,168.35,44.02,91,98,11.01,NZ,1693047042
179,novokayakent,42.3937,47.9861,78.66,46,62,3.24,RU,1693047144
180,kolo,52.2002,18.6387,71.82,77,94,9.69,PL,1693047145
181,hinton,53.4001,-117.5857,52.41,76,98,4.9,CA,1693047145
182,port blair,11.6667,92.75,86.04,74,40,11.5,IN,1693047146
183,minas de marcona,-15.2119,-75.1103,52.2,90,53,10.85,PE,1693047147
184,longyearbyen,78.2186,15.6401,48.04,81,75,14.97,SJ,1693047147
185,xiamen,24.4798,118.0819,86.05,79,75,8.95,CN,1693047148
186,kodiak,57.79,-152.4072,60.31,88,100,11.5,US,1693046874
187,whitehorse,60.7161,-135.0538,55.31,71,20,8.05,CA,1693047149
188,inarajan village,13.2736,144.7484,82.4,90,90,23.0,GU,1693047150
189,samana,19.2056,-69.3369,76.19,92,18,3.94,DO,1693047150
190,chibougamau,49.9168,-74.3659,51.42,93,100,12.66,CA,1693047151
191,kirensk,57.7853,108.1119,71.64,64,9,2.73,RU,1693047152
192,puerto ayora,-0.7393,-90.3518,74.55,96,26,5.01,EC,1693047152
193,kavaratti,10.5669,72.642,82.38,75,100,9.28,IN,1693047153
194,el bauga,18.262,33.9081,108.64,18,72,10.07,SD,1693047154
195,bridgewater,44.3835,-64.5155,67.68,90,86,20.71,CA,1693047154
196,nabire,-3.3667,135.4833,77.94,90,100,3.58,ID,1693046957
197,ascension,30.2169,-90.9001,82.09,96,0,0.0,US,1693047156
198,san ignacio de velasco,-16.3667,-60.95,72.64,53,88,9.1,BO,1693047157
199,hovd,48.0056,91.6419,79.39,19,2,9.51,MN,1693047158
200,okhotsk,59.3833,143.3,58.01,74,43,6.78,RU,1693047158
201,jean-rabel,19.8533,-73.1917,79.75,83,16,2.82,HT,1693047159
202,kapa'a,22.0752,-159.319,80.92,84,40,14.97,US,1693047160
203,ushuaia,-54.8,-68.3,35.26,87,20,8.05,AR,1693046892
204,ha'il,27.5219,41.6907,107.62,9,0,4.61,SA,1693047162
205,farmington,36.7281,-108.2187,66.88,82,0,8.05,US,1693047163
206,miquelon,47.0975,-56.3814,60.8,62,62,9.6,PM,1693047163
207,bel ombre,-4.6167,55.4167,85.84,70,20,14.97,SC,1693047164
208,kegums,56.7451,24.7244,68.34,95,100,5.57,LV,1693047165
209,taoudenni,22.6783,-3.9836,107.73,11,0,11.86,ML,1693047165
210,karukh,34.4811,62.5863,87.13,16,0,21.61,AF,1693047166
211,kasongo,-4.45,26.6667,98.47,28,70,3.91,CD,1693047167
212,kambove,-10.8764,26.5969,91.33,15,68,4.41,CD,1693047167
213,borkum,53.5809,6.6915,67.95,69,48,16.2,DE,1693047168
214,urumqi,43.801,87.6005,94.15,14,0,15.66,CN,1693047169
215,tucupita,9.0622,-62.051,74.37,95,47,2.04,VE,1693047169
216,tangalle,6.024,80.7911,89.76,68,40,15.26,LK,1693047170
217,mitu,1.1983,-70.1733,71.56,92,7,0.34,CO,1693047171
218,chipata,-13.6333,32.65,92.8,17,8,2.37,ZM,1693047171
219,piacabucu,-10.4056,-36.4344,77.09,75,50,10.54,BR,1693047172
220,lompoc,34.6391,-120.4579,62.53,87,100,11.99,US,1693047172
221,nguigmi,14.2495,13.1092,93.92,39,100,3.67,NE,1693047173
