City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
332,juneau,58.3019,-134.4197,58.21,88,40,0.0,US,1692980997
333,kwaksan,39.6875,125.0828,70.27,87,39,1.07,KP,1692980997
334,terenozek,45.05,64.9833,73.38,29,0,8.68,KZ,1692980998
335,crucecita,-28.95,-58.9833,68.95,26,0,12.93,AR,1692980999
336,kabompo,-13.5927,24.2008,85.28,11,3,4.81,ZM,1692980999
337,queenstown,-31.8976,26.8753,62.01,21,0,25.97,ZA,1692981000
338,gorgan,36.8387,54.4348,84.16,66,75,9.22,IR,1692981002
339,haiku-pauwela,20.9219,-156.3051,76.05,73,100,7.0,US,1692981003
340,rouissat,31.9243,5.3502,104.07,12,0,4.61,DZ,1692981006
341,hadibu,12.65,54.0333,79.66,79,14,16.28,YE,1692981007
342,fortuna,40.5982,-124.1573,57.97,97,100,0.0,US,1692981008
343,nanga eboko,4.6833,12.3667,72.64,95,79,2.44,CM,1692981009
344,new norfolk,-42.7826,147.0587,43.72,94,78,1.41,AU,1692981017
345,jatoi shimali,29.5165,70.8503,92.89,35,12,7.18,PK,1692981019
346,menongue,-14.6585,17.691,77.22,12,55,0.78,AO,1692981021
347,nova sintra,14.8667,-24.7167,75.65,72,94,3.24,CV,1692981022
348,harstad,68.799,16.5293,62.8,94,17,1.99,NO,1692981022
349,khorixas,-20.3667,14.9667,70.02,19,0,12.95,NA,1692981025
350,ambalangoda,6.2355,80.0538,81.45,80,91,7.52,LK,1692981029
351,puerto escondido,15.85,-97.0667,83.23,65,75,0.0,MX,1692981030
352,igrim,63.1906,64.4162,47.7,89,100,3.8,RU,1692981031
353,road town,18.4167,-64.6167,84.29,79,40,5.75,VG,1692981032
354,czluchow,53.6672,17.3588,82.15,45,100,8.5,PL,1692980797
355,beyla,8.6833,-8.6333,79.74,81,90,1.45,GN,1692981033
356,alvorada,-12.48,-49.1247,103.73,19,6,3.91,BR,1692980944
357,sisimiut,66.9395,-53.6735,48.56,66,48,1.03,GL,1692981035
358,nieuw amsterdam,5.8833,-55.0833,95.02,61,8,7.85,SR,1692981035
359,timbuktu,16.7735,-3.0074,108.23,14,8,1.45,ML,1692981036
360,gizo,-8.103,156.8419,77.04,91,100,13.85,SB,1692981037
361,kapuskasing,49.4169,-82.4331,59.09,88,100,11.5,CA,1692981038
362,souillac,-20.5167,57.5167,73.78,68,75,11.5,MU,1692981039
363,zelenogorsk,56.1147,94.5861,61.36,76,0,2.1,RU,1692981041
364,georgievka,49.3314,81.5761,65.53,66,66,11.77,KZ,1692981042
